region,game,role,gym_leader,gym_city,gym_type,source_location,min_level,max_level,method,pokemon,moves
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,berry-trees,greedent,"Spit Up, Swallow, Body Slam, Rest"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,hawlucha,"Encore, Feather Dance, Submission, Bounce"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,hawlucha,"Encore, Feather Dance, Submission, Bounce"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,heatmor,"Stockpile, Spit Up, Swallow, Slash"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,heatmor,"Stockpile, Spit Up, Swallow, Slash"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,helioptile,"Charge, Bulldoze, Volt Switch, Parabolic Charge"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,helioptile,"Charge, Bulldoze, Volt Switch, Parabolic Charge"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,hippopotas,"Dig, Crunch, Sandstorm, Take Down"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,hippopotas,"Dig, Crunch, Sandstorm, Take Down"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,indeedee,"Psybeam, Helping Hand, After You, Aromatherapy"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,bubbling-spots,magikarp,"Splash, Tackle, Flail"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,bubbling-spots,magikarp,"Splash, Tackle, Flail"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,maractus,"Sucker Punch, Pin Missile, Giga Drain, Sweet Scent"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,maractus,"Sucker Punch, Pin Missile, Giga Drain, Sweet Scent"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,oranguru,"Stored Power, Psych Up, Quash, Nasty Plot"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,passimian,"Beat Up, Scary Face, Take Down, Fling"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,silicobra,"Brutal Swing, Bulldoze, Headbutt, Glare"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,silicobra,"Brutal Swing, Bulldoze, Headbutt, Glare"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,skorupi,"Bug Bite, Venoshock, Knock Off, Scary Face"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,skorupi,"Bug Bite, Venoshock, Knock Off, Scary Face"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,spritzee,"Misty Terrain, Psychic, Charm, Calm Mind"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Glimwood Tangle,34,36,overworld,swirlix,"Cotton Spore, Energy Ball, Wish, Play Rough"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,torkoal,"Clear Smog, Flame Wheel, Protect, Lava Plume"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,28,30,walk,torkoal,"Clear Smog, Flame Wheel, Protect, Lava Plume"
Galar,sword,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,trapinch,"Sand Tomb, Bulldoze, Dig, Crunch"
Galar,shield,gym_leader,Bea,Stow-on-Side,Fighting,Route 6,29,33,overworld,trapinch,"Sand Tomb, Bulldoze, Dig, Crunch"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,arctovish,"Water Gun, Powder Snow, Protect"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,arctovish,"Water Gun, Powder Snow, Protect"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,arctozolt,"Thunder Shock, Powder Snow, Charge"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,arctozolt,"Thunder Shock, Powder Snow, Charge"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,axew,"Dragon Claw, Scary Face, Crunch, Dragon Dance"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,axew,"Dragon Claw, Scary Face, Crunch, Dragon Dance"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,dracovish,"Tackle, Water Gun, Protect"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,dracovish,"Tackle, Water Gun, Protect"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,dracozolt,"Tackle, Thunder Shock, Charge"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,10,10,gift,dracozolt,"Tackle, Thunder Shock, Charge"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,drednaw,"Rock Tomb, Rock Polish, Razor Shell, Headbutt"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,drednaw,"Rock Tomb, Rock Polish, Razor Shell, Headbutt"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,dugtrio,"Mud Slap, Bulldoze, Sucker Punch, Slash"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,dugtrio,"Mud Slap, Bulldoze, Sucker Punch, Slash"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,durant,"Bug Bite, Bite, Agility, Dig"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,durant,"Bug Bite, Bite, Agility, Dig"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,duskull,"Night Shade, Payback, Will O Wisp, Mean Look"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,duskull,"Night Shade, Payback, Will O Wisp, Mean Look"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,goldeen,"Water Pulse, Horn Attack, Agility, Aqua Ring"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,goldeen,"Water Pulse, Horn Attack, Agility, Aqua Ring"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,berry-trees,greedent,"Spit Up, Swallow, Body Slam, Rest"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,berry-trees,greedent,"Spit Up, Swallow, Body Slam, Rest"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,hawlucha,"Encore, Feather Dance, Submission, Bounce"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,hawlucha,"Encore, Feather Dance, Submission, Bounce"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,heatmor,"Stockpile, Spit Up, Swallow, Slash"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,heatmor,"Stockpile, Spit Up, Swallow, Slash"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,helioptile,"Charge, Bulldoze, Volt Switch, Parabolic Charge"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,helioptile,"Charge, Bulldoze, Volt Switch, Parabolic Charge"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,hippopotas,"Dig, Crunch, Sandstorm, Take Down"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,hippopotas,"Dig, Crunch, Sandstorm, Take Down"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,indeedee,"Psybeam, Helping Hand, After You, Aromatherapy"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,magikarp,"Splash, Tackle, Flail"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,bubbling-spots,magikarp,"Splash, Tackle, Flail"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,maractus,"Sucker Punch, Pin Missile, Giga Drain, Sweet Scent"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,maractus,"Sucker Punch, Pin Missile, Giga Drain, Sweet Scent"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,oranguru,"Stored Power, Psych Up, Quash, Nasty Plot"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,passimian,"Beat Up, Scary Face, Take Down, Fling"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,silicobra,"Brutal Swing, Bulldoze, Headbutt, Glare"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,silicobra,"Brutal Swing, Bulldoze, Headbutt, Glare"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,skorupi,"Bug Bite, Venoshock, Knock Off, Scary Face"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,skorupi,"Bug Bite, Venoshock, Knock Off, Scary Face"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,spritzee,"Misty Terrain, Psychic, Charm, Calm Mind"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Glimwood Tangle,34,36,overworld,swirlix,"Cotton Spore, Energy Ball, Wish, Play Rough"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,torkoal,"Clear Smog, Flame Wheel, Protect, Lava Plume"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,28,30,walk,torkoal,"Clear Smog, Flame Wheel, Protect, Lava Plume"
Galar,sword,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,trapinch,"Sand Tomb, Bulldoze, Dig, Crunch"
Galar,shield,gym_leader,Allister,Stow-on-Side,Ghost,Route 6,29,33,overworld,trapinch,"Sand Tomb, Bulldoze, Dig, Crunch"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,indeedee,"Psybeam, Helping Hand, After You, Aromatherapy"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,oranguru,"Stored Power, Psych Up, Quash, Nasty Plot"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,passimian,"Beat Up, Scary Face, Take Down, Fling"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,spritzee,"Misty Terrain, Psychic, Charm, Calm Mind"
Galar,sword,gym_leader,Opal,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,swirlix,"Cotton Spore, Energy Ball, Wish, Play Rough"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,hattrem,"Aromatherapy, Psybeam, Heal Pulse, Dazzling Gleam"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,31,31,wanderer,impidimp,"Assurance, Swagger, Sucker Punch, Torment"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,indeedee,"Psybeam, Helping Hand, After You, Aromatherapy"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,38,38,static,morgrem,"Swagger, Sucker Punch, Torment, Dark Pulse"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,morgrem,"Assurance, Swagger, Sucker Punch, Torment"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,oranguru,"Stored Power, Psych Up, Quash, Nasty Plot"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,passimian,"Beat Up, Scary Face, Take Down, Fling"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,phantump,"Hex, Growth, Horn Leech, Curse"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,shiinotic,"Sleep Powder, Moonlight, Strength Sap, Giga Drain"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,sinistea,"Mega Drain, Protect, Sucker Punch, Aromatherapy"
Galar,shield,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,spritzee,"Misty Terrain, Psychic, Charm, Calm Mind"
Galar,sword,gym_leader,Bede,Ballonlea,Fairy,Glimwood Tangle,34,36,overworld,swirlix,"Cotton Spore, Energy Ball, Wish, Play Rough"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,barbaracle,"Rock Polish, Slash, Hone Claws, Razor Shell"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,barbaracle,"Rock Polish, Slash, Hone Claws, Razor Shell"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,bergmite,"Recover, Crunch, Take Down, Blizzard"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 8,39,41,overworld,boldore,"Iron Defense, Headbutt, Rock Slide, Rock Blast"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 8,39,41,overworld,boldore,"Iron Defense, Headbutt, Rock Slide, Rock Blast"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 8,38,40,walk,bronzong,"Safeguard, Extrasensory, Heavy Slam, Iron Defense"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 8,38,40,walk,bronzong,"Safeguard, Extrasensory, Heavy Slam, Iron Defense"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,clobbopus,"Brick Break, Bulk Up, Submission, Taunt"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,39,43,overworld,clobbopus,"Brick Break, Bulk Up, Submission, Taunt"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,sword,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
Galar,shield,gym_leader,Gordie,Circhester,Rock,Route 9,40,44,overworld,clobbopus,"Bulk Up, Submission, Taunt, Reversal"
